epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,1104,0.80685,1.63426,1.32759,0.83715,0.76674,0.86264,0.72838,0.65042,1.14392,1.24575,0.00787857,0.00787857,0.00787857
77,1118.46,0.82047,1.63661,1.33629,0.85314,0.80314,0.87797,0.74182,0.64422,1.08894,1.24211,0.00785029,0.00785029,0.00785029
78,1132.81,0.77981,1.58743,1.30196,0.84065,0.80245,0.86749,0.74083,0.63277,1.06816,1.2361,0.007822,0.007822,0.007822
79,1146.41,0.80223,1.61255,1.31425,0.85717,0.78554,0.86479,0.73136,0.63658,1.11315,1.22736,0.00779371,0.00779371,0.00779371
80,1159.87,0.79098,1.59932,1.3071,0.8373,0.80288,0.87137,0.73991,0.64307,1.05944,1.24563,0.00776543,0.00776543,0.00776543
81,1173.05,0.78409,1.57537,1.31336,0.86354,0.7811,0.87512,0.74408,0.65094,1.07475,1.24857,0.00773714,0.00773714,0.00773714
82,1186.39,0.7889,1.6116,1.31142,0.88501,0.79507,0.88398,0.74567,0.64989,1.06396,1.24638,0.00770886,0.00770886,0.00770886
83,1199.76,0.79197,1.54656,1.30925,0.86155,0.81611,0.88005,0.74602,0.63742,1.06527,1.23757,0.00768057,0.00768057,0.00768057
84,1212.97,0.76468,1.50118,1.28958,0.8798,0.79623,0.88344,0.75617,0.63033,1.00517,1.2411,0.00765229,0.00765229,0.00765229
85,1226.44,0.78198,1.54128,1.30495,0.86623,0.80974,0.88333,0.75353,0.63175,1.03602,1.2247,0.007624,0.007624,0.007624
86,1239.71,0.76972,1.5801,1.30451,0.86854,0.81964,0.89628,0.77399,0.62131,0.98008,1.22081,0.00759571,0.00759571,0.00759571
87,1253.24,0.76966,1.52417,1.29946,0.89751,0.80116,0.89352,0.76903,0.61128,0.95862,1.20759,0.00756743,0.00756743,0.00756743
88,1266.45,0.76834,1.49784,1.29517,0.83891,0.82514,0.88536,0.75435,0.62607,1.01824,1.22259,0.00753914,0.00753914,0.00753914
89,1279.45,0.77298,1.51715,1.29132,0.84753,0.83266,0.89177,0.75822,0.63306,0.99942,1.23089,0.00751086,0.00751086,0.00751086
90,1292.77,0.77125,1.48751,1.29145,0.87982,0.79999,0.89321,0.7593,0.61513,0.99523,1.21924,0.00748257,0.00748257,0.00748257
91,1305.86,0.77062,1.51495,1.28806,0.89582,0.8023,0.89297,0.76305,0.61117,1.00225,1.21108,0.00745429,0.00745429,0.00745429
92,1319.06,0.74933,1.43982,1.28155,0.85998,0.7959,0.8729,0.75104,0.61216,1.01029,1.20731,0.007426,0.007426,0.007426
93,1332.35,0.7564,1.46155,1.26736,0.86798,0.80527,0.87011,0.7491,0.60709,1.0387,1.201,0.00739771,0.00739771,0.00739771
94,1344.93,0.73808,1.42348,1.26279,0.87667,0.82323,0.8913,0.77054,0.59751,0.97298,1.19212,0.00736943,0.00736943,0.00736943
95,1357.21,0.74974,1.45617,1.27817,0.90064,0.82732,0.90585,0.77976,0.60108,0.93268,1.196,0.00734114,0.00734114,0.00734114
96,1369.52,0.7414,1.46835,1.26946,0.88118,0.81804,0.89791,0.77401,0.60083,0.93044,1.19302,0.00731286,0.00731286,0.00731286
97,1381.78,0.7477,1.47032,1.2713,0.86946,0.84075,0.90295,0.7742,0.60562,0.96243,1.216,0.00728457,0.00728457,0.00728457
98,1394.12,0.74633,1.41062,1.26268,0.88006,0.81578,0.89763,0.77201,0.60521,0.95396,1.19971,0.00725629,0.00725629,0.00725629
99,1406.31,0.74197,1.47516,1.27805,0.86464,0.83265,0.90618,0.77774,0.58881,0.92818,1.18206,0.007228,0.007228,0.007228
100,1418.71,0.74354,1.44257,1.27076,0.90247,0.83527,0.90746,0.78391,0.60407,0.92242,1.19433,0.00719971,0.00719971,0.00719971
101,1431.21,0.71879,1.35978,1.24311,0.88312,0.84773,0.90563,0.77754,0.60947,0.91651,1.21,0.00717143,0.00717143,0.00717143
102,1443.56,0.75055,1.42831,1.26554,0.89549,0.83147,0.89954,0.78427,0.59021,0.92263,1.18642,0.00714314,0.00714314,0.00714314
103,1456.03,0.72717,1.39558,1.24847,0.88587,0.81941,0.9008,0.78235,0.59534,0.95013,1.19229,0.00711486,0.00711486,0.00711486
