epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,3003.62,0.52552,0.51072,0.96293,0.98036,0.98902,0.98252,0.89942,0.46238,0.40625,0.89142,0.000185688,0.000185688,0.000185688
73,3030.59,0.51085,0.50054,0.96004,0.98008,0.98902,0.98411,0.90144,0.46163,0.41062,0.89232,0.0001795,0.0001795,0.0001795
74,3057.9,0.51231,0.49345,0.95919,0.98469,0.98902,0.98034,0.90011,0.4625,0.39703,0.89431,0.000173313,0.000173313,0.000173313
75,3085.24,0.52741,0.5147,0.96296,0.98273,0.98784,0.98274,0.90337,0.45561,0.40073,0.89122,0.000167125,0.000167125,0.000167125
76,3112.44,0.51234,0.49335,0.95598,0.97894,0.9881,0.98062,0.89195,0.46464,0.4033,0.89387,0.000160938,0.000160938,0.000160938
77,3139.6,0.50757,0.49525,0.95186,0.98185,0.98902,0.98189,0.89454,0.4635,0.3957,0.89339,0.00015475,0.00015475,0.00015475
78,3166.75,0.50377,0.48887,0.95502,0.98436,0.98211,0.98205,0.89565,0.46918,0.40217,0.89949,0.000148563,0.000148563,0.000148563
79,3193.84,0.49632,0.48267,0.95324,0.97935,0.98673,0.98215,0.89905,0.4622,0.40602,0.89261,0.000142375,0.000142375,0.000142375
80,3221.16,0.49916,0.48307,0.95679,0.98377,0.98073,0.98442,0.89909,0.46333,0.39546,0.89559,0.000136187,0.000136187,0.000136187
81,3248.53,0.50309,0.46806,0.95351,0.98336,0.98202,0.98328,0.90166,0.46381,0.38949,0.89761,0.00013,0.00013,0.00013
82,3276.17,0.50395,0.47514,0.95254,0.98695,0.98276,0.98461,0.90103,0.45661,0.40561,0.89479,0.000123812,0.000123812,0.000123812
83,3303.48,0.49723,0.46835,0.94876,0.9866,0.98289,0.98405,0.90044,0.45672,0.38381,0.88801,0.000117625,0.000117625,0.000117625
84,3330.86,0.4948,0.47231,0.9569,0.98321,0.98225,0.98308,0.90144,0.44542,0.3973,0.88386,0.000111438,0.000111438,0.000111438
85,3358.09,0.49296,0.4631,0.95447,0.9865,0.98257,0.9808,0.90011,0.45451,0.39465,0.8881,0.00010525,0.00010525,0.00010525
86,3385.42,0.49257,0.45402,0.95139,0.98593,0.98484,0.98237,0.9033,0.4562,0.39567,0.88812,9.90625e-05,9.90625e-05,9.90625e-05
87,3412.62,0.49066,0.46518,0.95172,0.9854,0.98594,0.98201,0.90268,0.45261,0.39374,0.88543,9.2875e-05,9.2875e-05,9.2875e-05
