epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,1198.81,0.71204,1.05565,1.10903,0.92823,0.8722,0.94967,0.81152,0.6121,0.86455,1.11373,0.00850086,0.00850086,0.00850086
55,1220.82,0.69895,1.02885,1.10816,0.8972,0.92534,0.95912,0.83222,0.58082,0.7861,1.06368,0.00847257,0.00847257,0.00847257
56,1242.87,0.71163,1.05258,1.10882,0.93712,0.92492,0.96799,0.83251,0.59594,0.73713,1.08896,0.00844429,0.00844429,0.00844429
57,1264.84,0.70095,1.03587,1.1096,0.93215,0.9128,0.96618,0.84154,0.56689,0.70083,1.06976,0.008416,0.008416,0.008416
58,1286.75,0.68861,1.00406,1.09726,0.94961,0.93834,0.97061,0.84738,0.58015,0.70454,1.07839,0.00838771,0.00838771,0.00838771
59,1309.57,0.69923,1.0344,1.10436,0.95251,0.92551,0.97387,0.85082,0.57059,0.65329,1.07159,0.00835943,0.00835943,0.00835943
60,1331.45,0.71053,1.04002,1.1128,0.89028,0.88339,0.94469,0.81319,0.60917,0.90902,1.10649,0.00833114,0.00833114,0.00833114
61,1353.42,0.70044,0.99317,1.10463,0.95994,0.91949,0.97097,0.84946,0.56464,0.71773,1.05946,0.00830286,0.00830286,0.00830286
62,1375.29,0.70457,0.99569,1.11479,0.95693,0.94002,0.97355,0.84392,0.57944,0.67088,1.06653,0.00827457,0.00827457,0.00827457
63,1397.24,0.69845,0.99879,1.1063,0.89711,0.94082,0.96231,0.83735,0.56942,0.72809,1.06397,0.00824629,0.00824629,0.00824629
64,1419.33,0.6935,0.96844,1.1019,0.95504,0.94529,0.97463,0.84574,0.57468,0.62798,1.08125,0.008218,0.008218,0.008218
65,1441.51,0.69539,0.95038,1.1042,0.96038,0.94407,0.97817,0.86112,0.55765,0.65783,1.0616,0.00818971,0.00818971,0.00818971
66,1463.46,0.69657,0.98042,1.10793,0.93894,0.96224,0.97522,0.84481,0.5686,0.62725,1.07148,0.00816143,0.00816143,0.00816143
67,1485.81,0.68506,0.94193,1.10606,0.94722,0.91348,0.96605,0.83761,0.58117,0.68773,1.08543,0.00813314,0.00813314,0.00813314
68,1508.2,0.67366,0.93539,1.08918,0.95166,0.94098,0.9735,0.85253,0.55477,0.61578,1.05956,0.00810486,0.00810486,0.00810486
69,1530.31,0.67799,0.95861,1.08697,0.9488,0.95814,0.97659,0.86485,0.54415,0.6047,1.04861,0.00807657,0.00807657,0.00807657
70,1552.49,0.68918,0.92655,1.10598,0.9404,0.96796,0.97381,0.85089,0.54734,0.63131,1.04448,0.00804829,0.00804829,0.00804829
71,1575.07,0.68631,0.9177,1.10009,0.96455,0.95535,0.97645,0.85672,0.55727,0.57973,1.05132,0.00802,0.00802,0.00802
72,1597.39,0.67052,0.88408,1.08909,0.94241,0.96225,0.97283,0.84563,0.56128,0.61679,1.05599,0.00799171,0.00799171,0.00799171
73,1619.41,0.67192,0.87233,1.09318,0.95151,0.95668,0.97897,0.85216,0.56653,0.59221,1.07778,0.00796343,0.00796343,0.00796343
74,1641.46,0.66755,0.89142,1.08432,0.96155,0.95284,0.96962,0.85183,0.56247,0.58427,1.05288,0.00793514,0.00793514,0.00793514
75,1663.68,0.65305,0.83954,1.0874,0.96007,0.94998,0.97483,0.85904,0.54721,0.58855,1.04897,0.00790686,0.00790686,0.00790686
76,1685.58,0.66741,0.9029,1.09043,0.95161,0.94964,0.97717,0.86099,0.55403,0.60594,1.04964,0.00787857,0.00787857,0.00787857
77,1707.25,0.66759,0.87192,1.08633,0.95327,0.97297,0.97475,0.85834,0.55499,0.5658,1.05292,0.00785029,0.00785029,0.00785029
78,1729.32,0.65324,0.81359,1.0698,0.94895,0.97281,0.97733,0.86335,0.54867,0.58373,1.04546,0.007822,0.007822,0.007822
79,1751.46,0.66315,0.8258,1.08898,0.95698,0.95399,0.97858,0.86943,0.52226,0.5528,1.03104,0.00779371,0.00779371,0.00779371
80,1773.73,0.67698,0.86286,1.08573,0.96371,0.9656,0.97653,0.85881,0.54674,0.56748,1.04032,0.00776543,0.00776543,0.00776543
81,1795.52,0.65705,0.84937,1.07815,0.96703,0.95996,0.9767,0.8628,0.55569,0.5755,1.03964,0.00773714,0.00773714,0.00773714
82,1817.63,0.64519,0.83998,1.07621,0.96801,0.95962,0.97921,0.86757,0.53287,0.55584,1.034,0.00770886,0.00770886,0.00770886
83,1839.69,0.65273,0.83998,1.07436,0.95643,0.94557,0.98045,0.86197,0.53888,0.57912,1.04914,0.00768057,0.00768057,0.00768057
84,1861.86,0.64423,0.8212,1.07595,0.93898,0.97626,0.97975,0.86412,0.54683,0.52128,1.04524,0.00765229,0.00765229,0.00765229
85,1883.94,0.66228,0.82392,1.07664,0.96468,0.9718,0.97918,0.86744,0.54439,0.55511,1.04852,0.007624,0.007624,0.007624
86,1906.09,0.65111,0.81025,1.08741,0.97264,0.96745,0.97564,0.85833,0.54169,0.52568,1.04508,0.00759571,0.00759571,0.00759571
87,1928.22,0.64663,0.80323,1.07303,0.9699,0.97488,0.97784,0.86097,0.54778,0.50372,1.04854,0.00756743,0.00756743,0.00756743
88,1950.5,0.65377,0.81913,1.07171,0.96167,0.95782,0.97597,0.84764,0.56319,0.5914,1.05704,0.00753914,0.00753914,0.00753914
89,1972.79,0.63743,0.78108,1.067,0.96147,0.96849,0.9785,0.87437,0.52056,0.51908,1.02636,0.00751086,0.00751086,0.00751086
90,1994.76,0.64362,0.79826,1.06757,0.95827,0.97264,0.97819,0.86826,0.53265,0.54944,1.03007,0.00748257,0.00748257,0.00748257
91,2017.03,0.64329,0.81728,1.07241,0.95075,0.95302,0.9756,0.86891,0.52483,0.54917,1.02417,0.00745429,0.00745429,0.00745429
92,2039.03,0.62983,0.7656,1.07212,0.97296,0.95986,0.98296,0.86828,0.54523,0.52088,1.0442,0.007426,0.007426,0.007426
93,2061.08,0.6435,0.83472,1.07145,0.96545,0.97286,0.97577,0.86025,0.53999,0.53187,1.03592,0.00739771,0.00739771,0.00739771
94,2082.93,0.6156,0.74369,1.04934,0.96558,0.96123,0.97804,0.86913,0.52064,0.54578,1.02081,0.00736943,0.00736943,0.00736943
95,2105.02,0.62187,0.75108,1.05659,0.96536,0.97552,0.98194,0.87532,0.51977,0.5172,1.0214,0.00734114,0.00734114,0.00734114
96,2127.35,0.62406,0.75434,1.06801,0.97646,0.97452,0.97598,0.86013,0.53947,0.5281,1.04329,0.00731286,0.00731286,0.00731286
97,2149.48,0.6288,0.78052,1.06397,0.97083,0.97095,0.98141,0.87257,0.5189,0.50762,1.0234,0.00728457,0.00728457,0.00728457
98,2171.81,0.61822,0.7524,1.05721,0.9622,0.97557,0.98102,0.87038,0.52414,0.47649,1.03821,0.00725629,0.00725629,0.00725629
99,2193.97,0.62938,0.74241,1.05472,0.97195,0.96729,0.97935,0.86345,0.54227,0.51292,1.03524,0.007228,0.007228,0.007228
