epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
58;1253.36;0.62088;0.70676;0.98353;0.9792;0.97889;0.98208;0.88407;0.5006;0.479;0.86094;0.00838771;0.00838771;0.00838771
59;1274.72;0.61831;0.70919;0.98328;0.97884;0.98479;0.98262;0.87423;0.49758;0.4504;0.8624;0.00835943;0.00835943;0.00835943
60;1296.13;0.6256;0.68913;0.98807;0.977;0.97908;0.97883;0.87708;0.50149;0.46839;0.86824;0.00833114;0.00833114;0.00833114
61;1317.97;0.62168;0.69619;0.98623;0.96372;0.97263;0.97737;0.87152;0.50928;0.48096;0.87142;0.00830286;0.00830286;0.00830286
62;1339.6;0.61161;0.69396;0.99176;0.97133;0.97799;0.98165;0.87642;0.50187;0.47878;0.86038;0.00827457;0.00827457;0.00827457
63;1360.76;0.61878;0.69879;0.98204;0.96517;0.97223;0.97469;0.87408;0.50208;0.51315;0.86247;0.00824629;0.00824629;0.00824629
64;1382.88;0.61876;0.69131;0.98449;0.9799;0.97804;0.98214;0.88077;0.51045;0.47438;0.87286;0.008218;0.008218;0.008218
65;1404.77;0.61998;0.70581;0.98974;0.97633;0.97942;0.98062;0.87333;0.51324;0.47263;0.86908;0.00818971;0.00818971;0.00818971
66;1425.88;0.61649;0.70151;0.98386;0.96684;0.97501;0.98496;0.87286;0.51847;0.48781;0.87056;0.00816143;0.00816143;0.00816143
67;1447.04;0.60451;0.68047;0.98777;0.97996;0.97594;0.9855;0.88191;0.50581;0.46324;0.86996;0.00813314;0.00813314;0.00813314
68;1468.71;0.60308;0.6838;0.97742;0.96917;0.96753;0.97431;0.86921;0.5133;0.51588;0.87703;0.00810486;0.00810486;0.00810486
