epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1230.54,0.64713,1.26043,1.10002,0.89907,0.81982,0.91684,0.82427,0.48029,0.86889,0.97123,0.00833114,0.00833114,0.00833114
61,1251.46,0.6446,1.21309,1.09843,0.80078,0.86866,0.91178,0.81008,0.48527,0.92246,0.96402,0.00830286,0.00830286,0.00830286
62,1271.79,0.63157,1.2055,1.09478,0.7919,0.83349,0.87435,0.78022,0.49771,1.0212,0.98204,0.00827457,0.00827457,0.00827457
63,1291.89,0.64267,1.21069,1.09648,0.8537,0.83036,0.90561,0.81602,0.47583,0.89834,0.96332,0.00824629,0.00824629,0.00824629
64,1312,0.64182,1.20982,1.10092,0.78794,0.80406,0.85869,0.77556,0.47904,1.08515,0.96196,0.008218,0.008218,0.008218
65,1332.2,0.62128,1.1764,1.08006,0.87343,0.85264,0.91381,0.82292,0.45713,0.87221,0.94733,0.00818971,0.00818971,0.00818971
66,1352.41,0.62752,1.19188,1.09747,0.90135,0.83891,0.92043,0.8282,0.48678,0.86073,0.96887,0.00816143,0.00816143,0.00816143
67,1372.61,0.61162,1.18953,1.0796,0.81732,0.83059,0.88223,0.79739,0.47343,1.00972,0.96677,0.00813314,0.00813314,0.00813314
68,1392.79,0.62426,1.12639,1.09943,0.87328,0.81601,0.90761,0.82079,0.45891,0.83866,0.95122,0.00810486,0.00810486,0.00810486
69,1413.2,0.61447,1.11804,1.07818,0.89489,0.84997,0.92448,0.82488,0.46051,0.8305,0.95657,0.00807657,0.00807657,0.00807657
70,1434.03,0.60188,1.13434,1.07492,0.89661,0.86314,0.92111,0.83489,0.45366,0.83164,0.95682,0.00804829,0.00804829,0.00804829
71,1454.7,0.61148,1.15235,1.07975,0.88351,0.82287,0.90937,0.82246,0.46865,0.87051,0.9631,0.00802,0.00802,0.00802
72,1474.93,0.60597,1.11339,1.07903,0.8643,0.86813,0.92055,0.83647,0.42981,0.81876,0.93591,0.00799171,0.00799171,0.00799171
73,1494.93,0.63428,1.12874,1.09001,0.88619,0.83759,0.92438,0.83804,0.46305,0.84251,0.95042,0.00796343,0.00796343,0.00796343
74,1515.72,0.61967,1.1579,1.07828,0.86845,0.85291,0.90937,0.83044,0.44289,0.84732,0.9372,0.00793514,0.00793514,0.00793514
